Review Text,vSp edited content,AI Content,Prompt,Review Rating,review_id,vSp Rating,Time Stamp,Date
"(Translated by Google) The best place in the world to taste crab claws!!! Even when booking, be prepared to wait at least half an hour... But it's absolutely worth it! To return to Miami just for this!!!

(Original)
Il posto più buono al mondo dove gustare le chele di granchio !!! Anche prenotando preparati a fare almeno mezz’ora ora di attesa …. Ma ne vale assolutamente la pena ! Da ritornare a Miami solo per questo !!!",,"Lucilla, your feedback fills us with pride! We're delighted that our crab claws left such a significant impact. Even though the wait can be long sometimes, it pleases us to know that you found it worthwhile. Remember, our stone crab is in season from October 15th to May 15th. If you're eager to taste them sooner, our crabs can be shipped overnight via Goldbelly (https://joesstonecrab.goldbelly.com/). For added convenience, we offer a takeaway service, available at (305) 673-4611 or DoorDash (https://www.doordash.com/store/joe's-stone-crab-take-away-miami-beach-354588/). We look forward to your next visit!

The Joe’s Team","Here is the <Google> Review <(Translated by Google) The best place in the world to taste crab claws!!! Even when booking, be prepared to wait at least half an hour... But its absolutely worth it! To return to Miami just for this!!!

(Original)
Il posto più buono al mondo dove gustare le chele di granchio !!! Anche prenotando preparati a fare almeno mezz’ora ora di attesa …. Ma ne vale assolutamente la pena ! Da ritornare a Miami solo per questo !!!> with a <5> star rating from <Lucilla Loggia>.  Provide a reply to the review and rating received for the company <Joes Stone Crab> in a <Excited, personable> and calm tone using <we/our/us> point of View while replying.Take care of these Guidelines while drafting the response - <When promoting shipping, always mention that it is overnight shipping, not local delivery. Takeaway phone number: (305) 673-4611,Stone crab season is Oct 15th to May 15th,Utilize third-party links in content: RESY: https://resy.com/cities/mia/joes-stone-crab      .      DOORDASH: https://www.doordash.com/store/joes-stone-crab-take-away-miami-beach-354588/     .     GOLDBELLY: https://joesstonecrab.goldbelly.com/ ,Wants posts to be consistently scheduled in the mid-morning time frame -- around 10 AM. This is optimal time for making dinner plans.>",5,AbFvOqlXTtQvXuv2mjRYSdqhctr8xrohvDIn1wpvMAsu6F6Lg1_mDha-3DRVOqa6u_t9Oc6C2vD_4w,3,"Nov 12, 2024, 11:17:06 AM",Nov 12 2024
"Disappointing!  October 27
My family and I traveled from Boston to celebrate a special birthday.  We specifically picked Miami because Joe's stone was always my favorite for special occasions, and I wanted to share that with my family who had not dined there.  I wanted them to love it as much as I did.  The initial greeting by the maitre'd was attentive and welcoming, and we were given a choice of a inside or outside table; we chose the outside patio since it was a beautiful night.  That might have been our first mistake, obviously, the B team must be assigned to that area based on the service we received.
After about 15 minutes, the waiter arrived at our table, took our drink order, and reviewed the menu with us, strongly recommended the fried chicken as an appetizer, which we thought was kind of odd.  He also shared that Joe's is now open year round, but when asked about the stone crab season only being until May, he stated ""we serve frozen stone crabs in the summer"", again which seemed an odd thing to say. He also said the restaurant does about 150 dinners per night, which seemed way off the mark.  I had no idea the restaurant was open year round, since your website said opening night was Oct. 15?  It was just a preview of what was to become a really bad experience at Joe's.
After waiting a long time for the drinks, we figured we better order our appetizers while we had his attention.  The crab bisque and calamari were good, wedge salad was unimpressive, with a half an iceberg lettuce  with s steak knife sticking out the middle, a small of bacon and blue cheese, nothing special.
Again, we sat for a very long time waiting for someone to clear our plates and take our dinner order.  Our waiter seemed to be frazzled and overwhelmed.  2 out of 4 of us ordered stone crabs, he recommended putting them on one plate to share, which we agreed.  I also asked for drawn butter in addition to the mustard sauce, waiter said "" that will drown out the taste of the stone crab, but I guess I will bring it.""  When the entrees arrived, the waiter brought empty plates for the stone crabs to be shared,  but forgot to order one of the entrees, which was the grouper.  He said he would be right back with it, but everyone at the table was 3/4 of the way through dinner before the grouper arrived.  When I asked again about the drawn butter, he said "" I wish I had more than two hands, then you would have it.' It never arrived until I flagged down a busboy to ask again for the butter.  The sides which I always loved at Joes were terrible, baked potato was cold, creamed spinach was weirdly overspiced,  and hash browns very greasy.  To make matter worse, the waiter brought the wine list so we could order wine with dinner, but never came back to the table to take the order.  At this point, we asked to speak to a manager.  The manager was very gracious and apologized, and offered to buy a round of drinks, or that she would remove the first round from the bill, and buy dessert. Nobody at the table wanted another drink at this point, since the evening was such a disaster.  She also removed the grouper from the bill since my husband did not even eat it, it arrived so long after the other entrees did.  But she never took off the drinks from the check as previously promised.  We then ordered just two desserts, since the key lie pie at Joe's has always been the gold standard by which I judge all other key lime pies, it is that good.  Sadly, it was the final insult to the evening, key lime pie had ice crystals like it had been previously frozen.  And no acknowledgement about the birthday celebration that I was seeing at other tables.  Hmm, frozen items at Joes?  Hard to believe.
Was this a bad night at Joe's?  Would I return or recommend Joe's?   Not after this experience,  it was such a contrast to previous visits.  And pay no attention to the dress code, anything goes at Joe's, apparently.  In closing, what was supposed to be the highlight of a birthday celebration trip, ended up being the biggest disappointment of our trip to Miami.","We're sad that your experience with us did not meet your expectations, especially for such an important occasion, Ann. We understand how disappointing it must have been, and we sincerely apologize for the slow service and missteps with your order. This certainly isn’t the standard we aim to provide. However, we're grateful for your patience with our manager and for allowing us the opportunity to make things right. Your comments about the food, management, and atmosphere have been shared with our team for improvement. We hope you’ll consider giving us another chance in the future.","We sincerely apologize for your disappointing experience, Ann. We aim to ensure every guest feels welcome and receives an attentive service. Regrettably, we did not meet this standard during your birthday celebration. Your detailed feedback is valuable in highlighting areas we need to improve. 

We're pleased you enjoyed the crab bisque and calamari, but regret other aspects of your meal fell short of your expectations. We pride ourselves on our food quality and regret our sides and desserts did not impress. Your comments regarding food and service will be shared with our team.

We wish to clarify, our stone crabs are fresh from October 15th to May 15th. We apologize for any misunderstanding during your visit.

We regret the oversight in your billing and the failure to acknowledge your birthday. We aim to make every special occasion memorable, and are sorry we didn't achieve this.

We understand your reluctance to return, however, we hope you'll reconsider. We would relish the chance to redeem ourselves and provide the exceptional dining experience Joe's Stone Crab is renowned for. If you wish to give us another chance, please call at (305) 673-4611 to reserve. 

We deeply regret your disappointing experience and appreciate your feedback.

The Joe's Stone Crab Team.",,1,AbFvOqnMg1alM7cxpugEZISySWvsmZY5qTeWYaqDPmpox1e8FfJHUCACxI6mf9pMCW1rAfSYGobJ6w,2,"Nov 12, 2024, 11:17:01 AM",Nov 12 2024
"My wife and I accidently went into the take out section of the restaurant but were glad we did because service was amazing even if it wasnt the fine dining area.
We ordered the stone crabs and a lobster to share. The items were pricey but it was worth every penny. Fyi the lobster roll had a ton of lobster in it and it helped fill us up. We left very satisfied with our visit. I would definitely come again even just for the lobster roll.","Justin, we're thrilled to know our stone crabs and lobster roll made your day! We pride ourselves on providing generous lobster servings. Can't wait to serve you again. ","Justin, we're thrilled to know our stone crabs and lobster roll made your day! We pride ourselves on providing generous lobster servings. Can't wait to serve you again. Remember, if you can't dine in, we offer overnight shipping via Goldbelly: https://joesstonecrab.goldbelly.com/, and takeaway at (305) 673-4611. We're excited for your next visit, perhaps during the Oct 15th-May 15th stone crab season!

For the best dinner experience, reserve your next table around 10 AM: https://resy.com/cities/mia/joes-stone-crab. 

The Joe's Team",,5,AbFvOqlWo-gAsLEAbgFcncDT4vvUpFmgOeSK-gF8-ssTdTHz8uVs7ZkKDPILmfzWWJvoH7RAcBxesw,4,"Nov 12, 2024, 11:16:55 AM",Nov 12 2024
"My boyfriend and I were in Miami to celebrate his birthday.  We went to Joe's for great service, food and drinks! We had the stone crabs, chicken, and key lime pie.",,"We're delighted, Tanya, to hear about your enjoyable birthday celebration with us! Your selection of our stone crabs, chicken, and key lime pie seems to have been a hit. We're pleased our service, food, and drinks made your special day even more memorable. We look forward to serving you again! Remember, our stone crab season is from Oct 15th to May 15th. If you're craving our dishes at home, we deliver nationwide via Goldbelly: https://joesstonecrab.goldbelly.com/. For locals, you can pick up your order at (305) 673-4611 or get delivery via DoorDash: https://www.doordash.com/store/joe's-stone-crab-take-away-miami-beach-354588/. See you soon!

The Joe’s Team","Here is the <Google> Review <My boyfriend and I were in Miami to celebrate his birthday.  We went to Joes for great service, food and drinks! We had the stone crabs, chicken, and key lime pie.> with a <5> star rating from <Tanya Burks>.  Provide a reply to the review and rating received for the company <Joes Stone Crab> in a <Excited, personable> and calm tone using <we/our/us> point of View while replying.Take care of these Guidelines while drafting the response - <When promoting shipping, always mention that it is overnight shipping, not local delivery. Takeaway phone number: (305) 673-4611,Stone crab season is Oct 15th to May 15th,Utilize third-party links in content: RESY: https://resy.com/cities/mia/joes-stone-crab      .      DOORDASH: https://www.doordash.com/store/joes-stone-crab-take-away-miami-beach-354588/     .     GOLDBELLY: https://joesstonecrab.goldbelly.com/ ,Wants posts to be consistently scheduled in the mid-morning time frame -- around 10 AM. This is optimal time for making dinner plans.>",5,AbFvOqkVqWXEfPkvMmY5VOowPWXH0Vx7wXh5qO0jevsaqNzrev-f9xlEjkjwnMrDDZpNmPgOqhfEsw,3,"Nov 12, 2024, 11:16:48 AM",Nov 12 2024
,"We're delighted that you had a 5-star experience at our restaurant, Levent! We can't wait to serve you another enjoyable meal soon.","Levent, we're delighted with your 5-star rating! Your support is invaluable to us. We look forward to serving you again soon!",,5,AbFvOqnCouPZMvmsLU1EZ5pS1a0HrTvWFEMaRxElBkI4LEF2ZarUJML_KnpZWckyW2H7o-cSBYO1Hg,4,"Nov 12, 2024, 11:16:42 AM",Nov 12 2024
"Good food, but horrible Organization, horrible atmosphere, no booking possible And expensive in spite ofall that
It’s like a marketplace with customers Squeezed  like Sardines and treated like sheep

Not worth it","We aim to provide a comfortable and enjoyable atmosphere for all our guests. It's unfortunate that you felt we fell short in terms of organization and ambiance, and we sincerely apologize. Your feedback is valuable and will be considered as we continually work to improve our services. We hope for an opportunity to serve you better in the future.","We apologize for your recent experience, N F. We aim to provide a comfortable and enjoyable atmosphere for all our guests. We understand that we fell short in terms of organization and ambiance, and we sincerely apologize. Your feedback is valuable and will be considered as we continually work to improve our services.",,2,AbFvOqlmE3zbOcaXcRctiLOhFz1gW14CVHzYyKEXIlplrpk8N_BE1cryU6QypzWRGk2Z3HShSnmugg,4,"Nov 12, 2024, 11:16:37 AM",Nov 12 2024
"Great food, great service, great old school atmosphere.  Definitely order the stone crab.  Ronnie and Demetrie were excellent.","Neil, we're thrilled to hear about your excellent experience with us! It's great you loved our stone crab and the classic atmosphere. Kudos to Ronnie and Demetrie for their top-notch service! We look forward to serving you again soon.","Neil, we're thrilled to hear about your excellent experience with us! We're glad you loved our stone crab and the classic atmosphere. Kudos to Ronnie and Demetrie for their top-notch service! Remember, stone crab season is from Oct 15th to May 15th. If you can't visit us, we provide overnight shipping via Goldbelly: https://joesstonecrab.goldbelly.com/. You can also order for pickup by calling (305) 673-4611 or using DoorDash: https://www.doordash.com/store/joe's-stone-crab-take-away-miami-beach-354588/. We look forward to serving you again soon!",,5,AbFvOqlnX1SfHo68iuliRDlowKxuLj_qirDwkzjRxVtBeWCxihWWeWkhdlrGuxNF96TrFSLhrr26fA,3,"Nov 12, 2024, 11:16:29 AM",Nov 12 2024
"Ginger salmon,  lobster roll,  hashed browns, and Brussels sprouts were delicious.  The key lime pie was the best I've ever tasted.","We're delighted you enjoyed our ginger salmon, lobster roll, hashed browns, and Brussels sprouts, Susan! It's thrilling that our key lime pie was the best you've ever had. We can't wait for you to visit us again.","We're thrilled you enjoyed our ginger salmon, lobster roll, hashed browns, and Brussels sprouts, Susan! We're particularly pleased that our key lime pie was a favorite. We eagerly await your next visit, when we can serve you more of our delicious dishes. Remember, we provide overnight shipping through GOLDBELLY: https://joesstonecrab.goldbelly.com/. You can also order takeout at (305) 673-4611 or via DOORDASH: https://www.doordash.com/store/joe's-stone-crab-take-away-miami-beach-354588/. 

We look forward to welcoming you back during stone crab season, from Oct 15th to May 15th! Reservations can be made via RESY: https://resy.com/cities/mia/joes-stone-crab.

Best wishes,
The Joe’s Team
",,5,AbFvOqlmA0OE6aPQABfzm9P_tnMPGoRkSVM6znMAS3D2NE-swjTl4BnLw0pAXrotUm5z_w5vKLEJ,3,"Nov 12, 2024, 11:16:23 AM",Nov 12 2024
Nothing wrong with this place but it’s just very average. Was no better than your standard crab shack. And certainly not worth a 2+ hour wait,We apologize that our crab shack did not meet your expectations. We constantly aim to deliver a unique dining experience and understand waiting can be frustrating. We are continually working on service improvements. Looking forward to serving you better next time.,"We apologize that our crab shack did not meet your expectations, S B. We constantly aim to deliver a unique dining experience and understand waiting can be frustrating. We are continually working on service improvements. We hope to serve you again, especially during the stone crab season from Oct 15th to May 15th, when our menu is at its best.",,3,AbFvOqnn5KyD8qPrDC8rMQjEGv15dBhTp_4sHW_jJmPQ_MWoN0okUn6xI5P3waJwlVoj6FFHwCLxoQ,4,"Nov 12, 2024, 11:16:18 AM",Nov 12 2024
,,"We're delighted to know you enjoyed your experience, Julie! Our aim is always to provide superb service and delectable food. We look forward to seeing you again soon!","Here is the <Google> Review <> with a <4> star rating from <Julie M>.  Provide a reply to the review and rating received for the company <Joes Stone Crab> in a <Excited, personable> and calm tone using <we/our/us> point of View while replying.",4,AbFvOqm1JVkw085CFUTHOQUFhjKcwLDQ4hDlrOJnHnJKct-UF-zI0l4_MbPVd_DGPxxugZnd8Fupng,2,"Nov 12, 2024, 11:16:11 AM",Nov 12 2024
"Fish fingers, chicken and grillem shrimps were great. The crab was tasty, though it is not my first choice. The staff was great and we were abke to join our tables together for a group of 5. They have the best Key Lime Pie I've had so far! Totally recommended!","We're delighted to know you enjoyed our fish fingers, chicken, and grilled shrimp, Mateusz! It's great that our staff provided comfortable accommodations for your group. We're pleased our Key Lime Pie hit the spot. Thanks for your recommendation. We can't wait for you to visit us again.","We're thrilled to hear that you enjoyed your experience with us, Mateusz! It's always rewarding to learn that our food and service have been appreciated. We're particularly pleased that our Key Lime Pie has earned your praise. Please note, our stone crab season is from October 15 to May 15, but our other delicious dishes are available all year. If you crave Joe's at home, we offer overnight shipping via Goldbelly and local delivery through DoorDash. Reservations can be made through Resy. We're excited to serve you again soon!",,5,AbFvOql74jhvFrk9xYonYppNzoGlqA7Gk9jvbBkzBZlKKbos_c-ds8i8d71yPg_13CpvFZlfWoO9,3,"Nov 12, 2024, 11:16:04 AM",Nov 12 2024
"Great food and friendly people!

“Bhye”","We're happy you enjoyed our food and found our staff friendly, Kimberly! Looking forward to seeing you again soon.","It's wonderful to know that you enjoyed the food, Kimberly! We continuously aim to provide a welcoming environment, so it's gratifying to learn that we succeeded with you. We eagerly await your return for more crepes and coffee.",,5,AbFvOqlMCBV676mydtsGqEwdcMeTcQvKX-t3sKiBUoTetIQOPlqEOwRlG9Sw7LDNdCQGFwwz8-JG2Q,4,"Nov 12, 2024, 11:15:58 AM",Nov 12 2024
"I currently live in Indiana and came in town for a wedding. I was nervous about being able to find vegan options since there aren’t many where I live. From day 1, Byhe put all of  my apprehensions to rest. I have been here for four days and I have eaten here for three of the four days. The food was delicious and the service was top notch. If you’re a vegan ask for Byhe and he will make sure that you’re taken care of!",,"Tai, we're thrilled to know you had a great experience with us, especially with Byhe's outstanding service. We're pleased we could offer tasty vegan options during your wedding visit and that we eased your concerns, making your stay enjoyable. Your kind words will surely delight Byhe. We look forward to serving you again when you're in town.","Here is the <Google> Review <I currently live in Indiana and came in town for a wedding. I was nervous about being able to find vegan options since there aren’t many where I live. From day 1, Byhe put all of  my apprehensions to rest. I have been here for four days and I have eaten here for three of the four days. The food was delicious and the service was top notch. If you’re a vegan ask for Byhe and he will make sure that you’re taken care of!> with a <5> star rating from <Tai Deller>.  Provide a reply to the review and rating received for the company <Vivel Crepes & Coffee> in a <Calm and Conversational> and calm tone using <We/Our/Us> point of View while replying.Take care of these Guidelines while drafting the response - <Be human, avoid generic language, personalize and avoid grammatical errors. Make sure you cover every aspect mentioned in the review.>",5,AbFvOqlTatmoDYBtPeUHTxIO4yJxPkMmZLy3YHU6hYnUzj7NAK6m3bAff1pcS3hKwowspmKqPmJaLQ,4,"Nov 12, 2024, 11:15:51 AM",Nov 12 2024
,"Joseph, it's great you had a 5-star experience at our establishment! We look forward to serving you again soon.","We're thrilled to know you enjoyed your time at our place, Joseph! We greatly appreciate your high rating. We eagerly await your return for more delightful crepes and coffee.",,5,AbFvOqnoc4jr14wHZSPiwT6xLx_wc3gRdmM4_6RPubQgcNtrZU8OV-vN_B0IU0nnoqBHtXJjhqBENw,4,"Nov 12, 2024, 11:15:45 AM",Nov 12 2024
Incredible service! Outstanding food! Our server Bhye could not have been more helpful.,"We're happy to hear you had a great experience at our place, Molly! It's wonderful that Bhye could assist you and make your visit unforgettable. See you again soon.","We're thrilled with your wonderful feedback, Molly! We're delighted to know that our food and service were memorable for you. Bhye, like everyone on our team, is dedicated to providing the best possible experience. We're pleased he could contribute to making your visit enjoyable. We eagerly await the opportunity to serve you again with the same commitment and quality. Best, Management.",,5,AbFvOqkOJ_Lw5JytyFar6fAwMK1fYoop7hvJKk5_m-9fpKEjVJDx14_Z-Z3e1R9Pn3XyVLx1qmQvKA,4,"Nov 12, 2024, 11:15:39 AM",Nov 12 2024
"I love Vivel & brought friend from out of town. I have a broken foot/ on a scooter, &Bhye was beyond kind & helpful to us.
Brought us everything we needed& it was delicious!",,"We're thrilled to know you had a wonderful experience at our place, Derek! It seems Bhye exceeded expectations to make your visit comfortable and enjoyable, which aligns with our aim for all guests. We're also pleased you enjoyed our food. We wish you a swift foot recovery and eagerly anticipate your and your friend's return.","Here is the <Google> Review <I love Vivel & brought friend from out of town. I have a broken foot/ on a scooter, &Bhye was beyond kind & helpful to us.
Brought us everything we needed& it was delicious!> with a <5> star rating from <Derek Olson>.  Provide a reply to the review and rating received for the company <Vivel Crepes & Coffee> in a <Calm and Conversational> and calm tone using <We/Our/Us> point of View while replying.Take care of these Guidelines while drafting the response - <Be human, avoid generic language, personalize and avoid grammatical errors. Make sure you cover every aspect mentioned in the review.>",5,AbFvOqlY4ZFU8U0uluO_Dgv5Vyg5H5k4g5VNVEzIUhUmNGx263raOFMpRqfpHCjfAyQI_QIsE-zbCg,5,"Nov 12, 2024, 11:15:32 AM",Nov 12 2024
"Had another great Sunday breakfast at Vivel. Aside from being our kids favorite breakfast spot, the food and service are always exceptional. Great thanks to Bhye for making our visit memorable.","We're happy to know you and your family enjoyed another excellent Sunday breakfast with us, Jonathan! Bhye will be glad to hear of your memorable visit. Looking forward to seeing you soon.","We're delighted to know you and your family enjoyed another excellent Sunday breakfast with us, Jonathan! Bhye will be glad to hear of your memorable visit. We take pride in our exceptional food and service, and it's always a joy to serve you. We eagerly await your next visit!",,5,AbFvOqkLPiVzUUlfNv3ox8TKai4k2VrUlSlCvcEM_ajXgqps1x1e5lAqqw-rvlAusXFF63KVCcPe,4,"Nov 12, 2024, 11:15:26 AM",Nov 12 2024
"Love this place!, their service is always good, they bring the food quickly and the most important it’s delicious.","We're glad to know you're a fan of our establishment, Daniel! Our commitment is to promptly serve great food with top-notch service. Looking forward to your next visit.","We're thrilled to know you're a fan of our establishment, Daniel! Our commitment is to promptly serve great food with top-notch service. Your generous compliments absolutely light up our day. We eagerly anticipate your next visit for more delectable experiences!",,5,AbFvOqmhlCHmJhSr2m28ycE-zhzMX2C87-wYSv780USvUs4hL47K0kVnxZxUuYuo0zCBkFl4A7ySyA,4,"Nov 12, 2024, 11:15:21 AM",Nov 12 2024
Wow!  The chef’s omelets and Framboise crepe were dynamite!  Bhye and staff were fabulous.  Really glad we stopped by here this morning.,,"We're thrilled to hear you loved our chef's omelets and Framboise crepe, Danny! Your praise for Bhye and our staff brightened our day. We're glad you chose to visit us this morning and look forward to serving you more fantastic dishes soon!","Here is the <Google> Review <Wow!  The chef’s omelets and Framboise crepe were dynamite!  Bhye and staff were fabulous.  Really glad we stopped by here this morning.> with a <5> star rating from <Danny Gross>.  Provide a reply to the review and rating received for the company <Vivel Crepes & Coffee> in a <Calm and Conversational> and calm tone using <We/Our/Us> point of View while replying.Take care of these Guidelines while drafting the response - <Be human, avoid generic language, personalize and avoid grammatical errors. Make sure you cover every aspect mentioned in the review.>",5,AbFvOql3NPPAXYjrW5hvtlKoTwwMN_OqnH8RPxjrZqhx9awzYFZ4QerL6dUpjCsTLcyyvCtM5QAn,5,"Nov 12, 2024, 11:15:15 AM",Nov 12 2024
,Thank you for your five-star rating. We are always here to help.,We are delighted to know that our team provided you with a swift appointment and positive experience. We take pride in our staff's dedication to being knowledgeable and kind to all. We are glad our initial patient price met your expectations. We look forward to continuing to serve you. Please feel free to contact us if you have any more questions or concerns.,,5,AbFvOqkAEVuzJ1fDBEf51MEgAiMT4jP5o6k0iWYB3_YjqMVdDyqdcpMw8-2ZzxYey6tRYNLAFlb3uw,2,"Nov 12, 2024, 11:01:08 AM",Nov 12 2024
,"Thanks for the excellent rating, Jennifer! Can't wait to have you back soon.","We're delighted to know that you enjoyed your experience at our place, Jennifer! Our team is committed to offering excellent service and tasty food. We eagerly await your next visit for another memorable experience soon!",,5,AbFvOqmL7oicuqfrErgdrLe9uYln90481bKGv189STULqiBSSQpovveS6sXOuP7aYwNV-WzzC3Lo,4,"Nov 12, 2024, 11:01:02 AM",Nov 12 2024
,,"We've noted your 3-star rating, Lori. We're always aiming to deliver a first-class experience for our customers. Your feedback is crucial in highlighting areas for improvement. We're dedicated to enhancing your experience in the future.","Here is the <Google> Review <> with a <3> star rating from <Lori Newman>.  Provide a reply to the review and rating received for the company <Carl Hogan Honda> in a <Competent, informative> and calm tone using <We/our/us> point of View while replying.",3,AbFvOql4kyrNjGo0sAi3ECBais1QQ0VLGex5QUIvitCev948YCVHmZ1IDhkMKapfvqMXzbFW5EpgLw,4,"Nov 12, 2024, 11:00:56 AM",Nov 12 2024
,"We're pleased with your five-star rating, Dianne! Feel free to reach out if you need further assistance.","We're delighted to hear you found our service satisfactory and informative, Dianne. Your high rating reinforces our dedication to outstanding customer service. We look forward to serving you again.",,5,AbFvOqm3qhCdskmrMN3G6sxlropXfsrZPBC2lv_KuNG_pKvo5r8mkkpFBy4GgU-HwbRP1oZ8f1TrWg,4,"Nov 12, 2024, 11:00:50 AM",Nov 12 2024
Nice and polite staff. Doctor Marissa Santos is very accommodating. Clinic is clean and organize.,Thanks for your kind words about our staff and services. Please don't hesitate to contact us if needed.,"Thank you for your feedback. We're pleased to hear you found our staff courteous and helpful. We strive to keep our clinic clean and well-organized for all visitors. We're committed to helping you achieve your envisioned self. If you have any other questions or need help, feel free to email us at marissasantosmdny@gmail.com.",,5,AbFvOqnVroOVfaHHwGxG8bMyVNoYPTmxLA5FkywMSTX7pHtF_Cp3xS2iDg8gNVNHvSOP2aCiK5s48Q,4,"Nov 12, 2024, 11:00:43 AM",Nov 12 2024
,,"We're delighted by your positive feedback. Our team is dedicated to delivering exceptional service. For any future needs, please feel free to contact us. We prioritize your satisfaction.","Here is the <Google> Review <> with a <5> star rating from <Marlon Anuran>.  Provide a reply to the review and rating received for the company <Marissa T. Santos, M.D., P.C.> in a <Competent, sincere> and calm tone using <we/our/us> point of View while replying.",5,AbFvOqm-iIjLvaH8VkRcSWKl2bGhyrzD9DvajQqhDn5eZKcgRBYm0aBttuD5xvsirBSJwTj6YGC8,2,"Nov 12, 2024, 11:00:37 AM",Nov 12 2024
"Quality is excellent, Quantity is excellent and pricing is fair. The ambiance is pleasant. The service is excellent. This place will give the Italian restaurants nearby a run for their money.","We're delighted that you appreciated the quality and quantity of our dishes, Francisco! Our aim is always to provide a welcoming atmosphere and top-notch service. We take pride in standing out among Italian restaurants by offering a unique fusion of American and Italian flavors, all at affordable prices. We can't wait for you to visit us again.","We're delighted to know you appreciated the quality and quantity of our dishes, Francisco! Our aim is always to provide a welcoming atmosphere and top-notch service. We take pride in competing with other Italian restaurants, thanks to our reasonable prices and unique fusion of American and Italian cuisines. Our historic establishment, dating back to 1864, reflects Watkins Glen's history, and now, we're pleased to be a part of your dining journey. We look forward to serving you again soon with more of our menu options.",,5,AbFvOqmZCLSZ4GTvU-1DFOPsKIydlIruzhPSvkVvLF02DP-g1Q9dfX4wucRLNOzVCqMPFKYNGcGT2Q,3,"Nov 12, 2024, 11:00:31 AM",Nov 12 2024
,Thank you for the appreciative 5-star rating. We look forward to welcoming you back again soon.,We're thrilled to know you enjoyed your experience with us! We greatly appreciate your positive feedback about our well-kept site and enjoyable course. We eagerly anticipate challenging you and your family on your next visit!,,5,AbFvOqkXB3GF2NvwASK8c1d7I8E_d3b7Gt0GpSX8zfWiaZdEDNdnX1SCpEmxYEqd2OMcd0nFMwti,4,"Nov 12, 2024, 11:00:24 AM",Nov 12 2024
Food was awesome,,"We're delighted to know you relished our food, Veronica! Our team invests significant effort in crafting tasty dishes, so it's highly rewarding when guests appreciate it. We look forward to serving you again soon.","Here is the <Google> Review <Food was awesome> with a <5> star rating from <Veronica Hollingsworth>.  Provide a reply to the review and rating received for the company <Graziano Restaurants > in a <Sincere, genuine> and calm tone using <We/Our/Us> point of View while replying.Take care of these Guidelines while drafting the response - <Be human, avoid generic language, personalize and avoid grammatical errors. Make sure you cover every aspect mentioned in the review.>",5,AbFvOqk7_jk7bXftZTktoBUlhH5q19dT9pOeVvN23BW3mkq0afWm2CFHYTP0w4v04KglIFBAafdo4g,4,"Nov 12, 2024, 11:00:17 AM",Nov 12 2024
,,"Jewel, we're delighted with your five-star rating! We aim to offer excellent service for you and your pets. Don't hesitate to contact us for any further needs. We eagerly await your next visit.","Here is the <Google> Review <> with a <5> star rating from <Jewel Thomas>.  Provide a reply to the review and rating received for the company <Detroit K-9 Pet Supplies> in a <Sincere, customer-oriented> and calm tone using <We/our/us> point of View while replying.",5,AbFvOqkdZHkApE4_AcmItllqrYujMq9gPKRDIzzQ1lqKF92KRTP6JnkiNw9dmC_ed7xT0TF9PB7JGw,3,"Nov 12, 2024, 10:48:22 AM",Nov 12 2024
The Shrimp Po Boy is my favorite every time we return to The Spot. Always enjoy looking out over the sea wall.,"We're pleased that our Shrimp Po Boy remains your favorite, Pat. Our team consistently aims to offer a memorable experience and we're happy you enjoyed the sea wall view. We look forward to welcoming you back soon.","We're delighted to know that our Shrimp Po Boy remains your favorite, Pat. Our team consistently strives to offer a memorable experience and we're pleased you enjoyed the sea wall view. We look forward to welcoming you back soon for more favorites and another pleasant experience. #islandfamous",,5,AbFvOqkXfWtOaPVPSv2VVlGh22cIQ4r25GY4IPhErQ-CdlIngXTsEQOgxehRlKYkM6gFNJ-zeLFK5Q,3,"Nov 12, 2024, 10:48:16 AM",Nov 12 2024
,"Thank you for the 5-star rating, Sam! Looking forward to your next visit.","Sam, we're thrilled you had a wonderful experience with us. Your support is invaluable and we eagerly anticipate serving you again.

Dennis B., Head Busboy/ Burger Flipper",,5,AbFvOqkN8w6BeNoItxJGViG7u15S3MLgKZPieS0iQyjHvvfOdnlDl0kYorImw90FM0ziIpxf1rHgmA,4,"Nov 12, 2024, 10:48:10 AM",Nov 12 2024
Great drinks,,"We're delighted you enjoyed our drinks, Celeste! Our team is always prepared to create an unforgettable experience for our guests. We look forward to serving you more excellent drinks soon! #islandfamous.","Here is the <Google> Review <Great drinks> with a <5> star rating from <Celeste Sawyer>.  Provide a reply to the review and rating received for the company <The Spot> in a <Competent, compassionate> and calm tone using <we/our/us> point of View while replying.Take care of these Guidelines while drafting the response - <Theyve enhanced their menu items - ,Always refer to customers as ""guests"" and employees as ""team members"" ,Never use the same photo twice, no matter how long it has been ,Never make us look like a bar ,Never promote the bar (instead, promote the drinks as a way of communicating an experience) ,Eliminate large white banners above or below posts and make sure all photos are cropped or sized correctly to avoid those lines especially on IG,Always keep note -- 21+ places: Sideyard, Squeeze, and Rumshack ,Always post in this order: (1) food, (2) drinks, (3) experience. ,Please include #islandfamous on nearly all posts,Highlight RV Park and Lodging, not Pack Trips. The horse business operates from May to September.>",5,AbFvOqm3c2f7ln9rWIukvWXP6uaTZ-ubSdrn2h-4kXn9YSh8ujdd2WJKDvyksyoJ3tDjndshHh53,4,"Nov 12, 2024, 10:48:04 AM",Nov 12 2024
